Country_name_encoded,GDP Data,Year,Country Name,Predicted Enrollment Rates
101,5176.588163069542,2031,Mali,45.580143
102,4595.464886608402,2031,Malta,43.278133
103,2580.710462797845,2031,Mauritania,34.601463
104,8895.433883401256,2031,Mauritius,63.2455
105,3817.8515038840756,2031,Mexico,40.655457
106,1498.5113119847115,2031,Moldova,21.006487
107,3040.8299154544206,2031,Mongolia,37.734367
108,9153.314018645846,2031,Montenegro,67.91815
109,6886.07953252161,2031,Montserrat,56.916916
110,4022.351925095984,2031,Morocco,42.806416
111,4770.007189601534,2031,Mozambique,46.369213
112,9657.519070460265,2031,Myanmar,70.667305
113,2955.2325707385785,2031,Namibia,38.74628
114,7973.0300199834655,2031,Nepal,67.63251
115,4798.147726823721,2031,Netherlands,47.415848
116,3152.9161574140862,2031,New Zealand,39.917625
117,5661.702405201032,2031,Nicaragua,53.937885
118,5150.663088034741,2031,Niger,51.204716
119,7161.11433719977,2031,Nigeria,65.111595
120,2508.3179175847513,2031,North Macedonia,31.078081
121,5679.839014985901,2031,Norway,56.285522
122,6471.194805658859,2031,Oman,62.15184
123,9597.940156839335,2031,Pakistan,75.57678
124,4709.488142264077,2031,Palestine,51.620354
125,7520.6555711166675,2031,Panama,69.440285
126,8569.377319405945,2031,Paraguay,73.3014
127,1801.37473687635,2031,Peru,20.265692
128,743.3843483270986,2031,Philippines,4.4019704
129,5353.4164009737115,2031,Poland,58.547195
130,9665.728309810875,2031,Portugal,77.09377
131,5267.822657802559,2031,Qatar,59.085854
132,9333.032190075384,2031,Romania,75.76684
133,1688.9329697551093,2031,Russia,19.988195
134,3928.230357976109,2031,Rwanda,52.02586
135,6077.326547060302,2031,Saint Kitts and Nevis,65.380165
136,1873.4988469835369,2031,Saint Lucia,23.986258
137,4782.468767392686,2031,Saint Vincent and the Grenadines,58.874435
138,1370.1161994816337,2031,Sao Tome and Principe,15.889421
139,4893.2390187775,2031,Saudi Arabia,60.531578
140,3750.1261359925043,2031,Senegal,53.801624
141,364.9519035444337,2031,Serbia,0.15150023
142,7589.33665337498,2031,Seychelles,68.96728
143,7648.395790965249,2031,Sierra Leone,68.85003
144,446.87337119844517,2031,Sint Maarten (Dutch part),2.0544724
145,1154.8972367569022,2031,Slovakia,14.230223
146,3222.2015403611495,2031,Slovenia,49.83284
147,4404.640615298074,2031,South Africa,60.19615
148,7868.561109468922,2031,South Korea,69.042854
149,6029.125293428624,2031,Spain,63.463943
150,1426.6478926222226,2031,Sri Lanka,21.568308
151,1046.7063778383313,2031,Sudan,15.283787
152,43.51786475865316,2031,Suriname,-1.0737185
153,3918.6137860454937,2031,Sweden,57.46929
154,7100.905999800731,2031,Switzerland,65.82314
155,5576.719202842994,2031,Syria,61.026974
156,3949.781365946884,2031,Tajikistan,56.746883
157,9196.610654275228,2031,Tanzania,70.91808
158,7077.526049547073,2031,Thailand,64.830315
159,5233.547320593532,2031,Togo,59.678047
160,7184.069534733851,2031,Trinidad and Tobago,64.88493
161,9215.580019252333,2031,Tunisia,70.32345
162,1560.705005715417,2031,Turkey,23.796343
163,3239.259745751325,2031,Turkmenistan,45.559467
164,1713.4060622782122,2031,Uganda,25.313194
165,9686.75877151031,2031,Ukraine,71.34971
166,4655.275670622548,2031,United Arab Emirates,57.17688
167,6328.949169782284,2031,United Kingdom,62.132645
168,2140.7317137101,2031,United States,29.253878
169,4440.647597269743,2031,Uruguay,54.079144
170,9452.664278209762,2031,Uzbekistan,70.40383
171,852.610695981172,2031,Venezuela,10.288187
172,7845.493622505059,2031,Vietnam,65.92715
173,2799.761061506931,2031,Yemen,32.70602
174,1036.140752654988,2031,Zambia,11.900003
175,2094.786966386477,2031,Zimbabwe,23.264269
0,9907.001676150883,2032,Albania,86.45013
1,4070.8332903910273,2032,Algeria,62.80918
2,1769.4257542282398,2032,Angola,35.688976
3,7232.0740437734685,2032,Anguilla,74.797005
4,2783.815434035558,2032,Antigua and Barbuda,49.062134
5,27.453491220935653,2032,Argentina,7.1094346
6,5652.614397745914,2032,Armenia,68.428276
7,6566.210853855965,2032,Australia,71.852745
8,9430.772283446524,2032,Austria,82.79254
9,2962.636527249677,2032,Azerbaijan,51.127598
10,6358.934600530146,2032,Bahamas,70.343834
11,8479.072412356309,2032,Bangladesh,78.842026
12,1536.6916609968262,2032,Barbados,27.3896
13,827.7657233105318,2032,Belarus,15.543867
14,1866.9189815835962,2032,Belgium,31.573591
15,479.54195752537674,2032,Belize,8.90909
16,930.5177702763045,2032,Benin,15.559534
17,4136.569432690446,2032,Bermuda,58.381752
18,9925.099013192044,2032,Bhutan,83.628105
19,6598.280884533085,2032,Bolivia,68.648346
20,1639.1026102272888,2032,Bosnia and Herzegovina,24.725359
21,2123.419361187738,2032,Botswana,31.918612
22,659.0635488786478,2032,Brazil,8.038511
23,206.36007147236901,2032,British Virgin Islands,2.764605
24,5324.859876602292,2032,Brunei,61.543755
25,6433.919206574769,2032,Bulgaria,66.141716
26,4018.74660482037,2032,Burkina Faso,52.07259
27,6853.302194166367,2032,Burundi,67.398926
28,1201.0129256300195,2032,Cambodia,15.771845
29,353.15233568715576,2032,Cameroon,8.048391
30,1646.1938767221086,2032,Canada,21.441473
31,8459.859863971797,2032,Cape Verde,73.301994
32,1230.9891958067421,2032,Cayman Islands,18.624784
33,640.3163851168825,2032,Central African Republic,13.438059
34,1351.2119079846996,2032,Chad,21.089216
35,3701.897731968945,2032,Chile,43.716736
36,1755.2605305138748,2032,China,27.029478
37,9923.56816593154,2032,Colombia,79.21153
38,6939.859905341663,2032,Comoros,65.8132
39,2171.0246004942255,2032,Congo,34.20015
40,3825.901545769503,2032,Costa Rica,43.47464
41,5889.098663665333,2032,Cote d'Ivoire,57.390686
42,8431.130742789934,2032,Croatia,72.31611
43,3972.969642801265,2032,Cyprus,44.474785
44,3936.1629948432765,2032,Czechia,44.663105
45,1476.2644875403619,2032,Democratic Republic of Congo,33.347076
46,4030.720913668129,2032,Denmark,45.652992
47,7552.672761212683,2032,Djibouti,67.19813
48,8342.294703770522,2032,Dominica,71.6603
49,4365.323765354183,2032,Dominican Republic,47.90375
50,3962.647135860221,2032,Ecuador,46.95824
51,6925.161610240793,2032,Egypt,60.913635
52,7510.5182656954485,2032,El Salvador,64.828415
53,7626.760422878706,2032,Estonia,65.39573
54,7824.330224828983,2032,Eswatini,66.55126
55,5982.860526508221,2032,Ethiopia,56.279144
56,4136.747548978117,2032,Fiji,48.663334
57,3010.968902795528,2032,Finland,40.88209
58,3225.2265796194924,2032,France,41.755417
59,54.094333898179194,2032,Gabon,7.564255
60,57.92479328307509,2032,Gambia,6.4191003
61,3100.4048111468974,2032,Georgia,38.371758
62,5635.197317775621,2032,Germany,53.15368
63,4375.346277426051,2032,Ghana,45.945778
64,1203.2550265820353,2032,Greece,17.024042
65,5789.703210343018,2032,Grenada,52.264404
66,9736.634498134441,2032,Guatemala,80.59193
67,1127.8473207569161,2032,Guinea,12.420771
68,7007.163941712158,2032,Guinea-Bissau,65.11925
69,4439.452466108269,2032,Guyana,48.057274
70,7527.6544556279405,2032,Haiti,71.881935
71,5780.9989964808765,2032,Honduras,61.158314
72,7138.231501075971,2032,Hong Kong,72.13456
73,1216.3541768077291,2032,Hungary,14.903662
74,9172.82975760139,2032,Iceland,79.631035
75,1006.0114095578742,2032,India,13.7397785
76,4248.94644510719,2032,Indonesia,55.94401
77,5563.154722712801,2032,Iran,69.152756
78,9431.250867240016,2032,Iraq,78.92794
79,5375.17281616769,2032,Ireland,70.995804
80,2155.670874666459,2032,Israel,37.78892
81,9860.870889220918,2032,Italy,78.693115
82,4616.412594078985,2032,Jamaica,67.85419
83,7711.466139711179,2032,Japan,75.74801
84,9954.781359700452,2032,Jordan,78.18754
85,6651.60905881666,2032,Kazakhstan,74.335106
86,3662.7078967409634,2032,Kenya,64.291695
87,7796.7715846372585,2032,Kuwait,75.03377
88,4842.537590495481,2032,Kyrgyzstan,68.1049
89,2983.917981632462,2032,Laos,58.129066
90,6799.694815419749,2032,Latvia,69.24563
91,7251.142832130654,2032,Lebanon,67.78256
92,7777.238931806558,2032,Lesotho,66.53353
93,5585.6180572179055,2032,Liberia,58.498077
94,6078.801673103171,2032,Lithuania,57.786716
95,5803.096950425842,2032,Luxembourg,54.136467
96,6203.858027483039,2032,Macao,53.108856
97,7098.0910477971,2032,Madagascar,55.485798
98,5719.647569034119,2032,Malawi,48.978645
99,6741.3781556163285,2032,Malaysia,52.52942
100,9540.497820040388,2032,Maldives,62.110695
101,4762.248997397516,2032,Mali,43.74245
102,6619.223228548284,2032,Malta,52.347767
103,3571.891860684997,2032,Mauritania,39.01377
104,3862.8318654121294,2032,Mauritius,40.579556
105,3901.5001655089823,2032,Mexico,41.02646
106,3289.83402201063,2032,Moldova,38.588997
107,4205.898156962009,2032,Mongolia,42.921608
108,1413.578367685716,2032,Montenegro,19.666359
109,8284.594924378294,2032,Montserrat,65.508766
110,7072.07753105004,2032,Morocco,58.85125
111,384.05711634906356,2032,Mozambique,6.431721
112,6476.744313688184,2032,Myanmar,56.286472
113,5192.5370630117595,2032,Namibia,48.718452
114,3466.838624180939,2032,Nepal,41.14749
115,540.488493375505,2032,Netherlands,7.021274
116,5056.392788543124,2032,New Zealand,49.55822
117,8441.8131212174,2032,Nicaragua,71.208916
118,1421.4577846410991,2032,Niger,17.559874
119,7996.270209048895,2032,Nigeria,69.91811
120,2052.3987953266264,2032,North Macedonia,25.4681
121,5151.390204112163,2032,Norway,52.795425
122,2153.730471585521,2032,Oman,26.073715
123,2676.758702850509,2032,Pakistan,32.188828
124,7509.743977336481,2032,Palestine,69.164375
125,261.1487566327553,2032,Panama,-0.29303217
126,4882.729043476681,2032,Paraguay,53.760307
127,4007.9463160990235,2032,Peru,48.822914
128,2193.555115083788,2032,Philippines,26.5622
129,3784.7690912502894,2032,Poland,48.485825
130,5020.054300922451,2032,Portugal,56.8669
131,2518.17588373051,2032,Qatar,32.34653
132,8217.395951746104,2032,Romania,72.667046
133,6719.927504891735,2032,Russia,67.455605
134,1715.93849887125,2032,Rwanda,20.727873
135,3541.730130965924,2032,Saint Kitts and Nevis,48.837368
136,6161.7234583744585,2032,Saint Lucia,65.782104
137,3741.7972792036026,2032,Saint Vincent and the Grenadines,52.42138
138,7790.881438487922,2032,Sao Tome and Principe,70.498856
139,5787.007421275868,2032,Saudi Arabia,64.75971
140,3852.3403258064013,2032,Senegal,54.413994
141,4038.565334638854,2032,Serbia,55.973114
142,4055.382155082511,2032,Seychelles,56.53919
143,989.0823354438417,2032,Sierra Leone,10.721752
144,5472.336733550005,2032,Sint Maarten (Dutch part),63.487656
145,2222.1774566386152,2032,Slovakia,33.281197
146,7923.78874468398,2032,Slovenia,69.42416
147,7312.767205927814,2032,South Africa,67.36195
148,7666.566636459687,2032,South Korea,68.38639
149,5224.145570435224,2032,Spain,61.58194
150,1597.277016481895,2032,Sri Lanka,24.614042
151,5439.971193800163,2032,Sudan,61.556335
152,8288.918055339791,2032,Suriname,69.57011
153,4681.33419135778,2032,Sweden,59.252502
154,9825.988643499868,2032,Switzerland,73.35343
155,3537.8398799234833,2032,Syria,54.08219
156,3093.0557376836855,2032,Tajikistan,48.428185
157,1944.487714251505,2032,Tanzania,31.16094
158,8870.599834417362,2032,Thailand,69.78516
159,8056.647899206198,2032,Togo,67.31008
160,3470.9129588922137,2032,Trinidad and Tobago,50.28651
161,9470.253871136274,2032,Tunisia,71.013054
162,3985.017466963705,2032,Turkey,54.968727
163,857.9808145863555,2032,Turkmenistan,13.200752
164,2715.0597812918577,2032,Uganda,38.745827
165,7379.069765900345,2032,Ukraine,65.10096
166,1769.3336822911442,2032,United Arab Emirates,25.419687
167,8173.335594893597,2032,United Kingdom,67.12687
168,388.45252072217784,2032,United States,4.5865464
169,3282.9900897983875,2032,Uruguay,41.599266
170,8331.077897241214,2032,Uzbekistan,67.36681
171,4495.433532987016,2032,Venezuela,52.827797
172,6875.400343791726,2032,Vietnam,63.300323
173,7486.251671682346,2032,Yemen,64.892
174,5200.423796914254,2032,Zambia,56.123886
175,4102.432324813968,2032,Zimbabwe,44.907257
0,4774.433631497762,2033,Albania,65.61434
1,4556.22146018372,2033,Algeria,64.678955
2,9058.451552001414,2033,Angola,81.92726
3,1251.2195116511705,2033,Anguilla,27.705946
4,3180.5473753360693,2033,Antigua and Barbuda,54.92942
5,4598.156087558728,2033,Argentina,64.10965
6,7831.421453088145,2033,Armenia,76.82128
7,7651.4550010538,2033,Australia,76.03322
8,7441.7205356245195,2033,Austria,75.130486
9,3682.0951692946455,2033,Azerbaijan,58.83609
10,4917.408158681521,2033,Bahamas,63.98107
11,3747.686667685337,2033,Bangladesh,58.510506
12,8621.707143731292,2033,Barbados,79.29664
13,7219.507197578079,2033,Belarus,73.2197
14,71.10543733167995,2033,Belgium,2.9369454
15,5094.681173772498,2033,Belize,63.225857
16,6997.010874762614,2033,Benin,71.315
17,2100.4996866844085,2033,Bermuda,33.67549
18,1561.647396671475,2033,Bhutan,24.549501
19,5031.6921524357,2033,Bolivia,61.734184
20,2304.269265282335,2033,Bosnia and Herzegovina,35.332073
21,4320.5180389595635,2033,Botswana,57.85412
22,1851.6850146211782,2033,Brazil,27.05596
23,2481.5582772180246,2033,British Virgin Islands,36.570255
24,71.89015985589742,2033,Brunei,2.0775895
25,8879.147682103485,2033,Bulgaria,76.93372
26,8736.594825350654,2033,Burkina Faso,76.0077
27,9380.645540244337,2033,Burundi,78.553345
28,1257.7804844389152,2033,Cambodia,16.331755
29,8902.417724492752,2033,Cameroon,75.84895
30,1207.635531458786,2033,Canada,17.115812
31,2132.2408614055876,2033,Cape Verde,27.067457
32,5224.043290659388,2033,Cayman Islands,56.591705
33,8992.688627218618,2033,Central African Republic,75.21694
34,4276.102364392048,2033,Chad,48.369423
35,3305.0131812405702,2033,Chile,40.653946
36,8798.552157603237,2033,China,74.218895
37,6949.755796569416,2033,Colombia,65.90052
38,9450.564007747353,2033,Comoros,77.05128
39,8447.474442421038,2033,Congo,72.518364
40,1030.1211174048585,2033,Costa Rica,23.852835
41,927.9457788751944,2033,Cote d'Ivoire,23.846228
42,1390.6499146909102,2033,Croatia,29.46307
43,5294.425052322082,2033,Cyprus,52.174118
44,6860.298212825744,2033,Czechia,63.323837
45,941.0823154509196,2033,Democratic Republic of Congo,27.999481
46,8027.916055386148,2033,Denmark,70.33918
47,6329.761863882607,2033,Djibouti,58.168137
48,1341.3705845743218,2033,Dominica,34.037174
49,2206.4563184154085,2033,Dominican Republic,38.46404
50,9806.642087229387,2033,Ecuador,78.097176
51,1464.838131028713,2033,Egypt,34.372383
52,3198.2614573822875,2033,El Salvador,45.178097
53,8182.1936756681025,2033,Estonia,69.41304
54,5561.859030883181,2033,Eswatini,54.38743
55,1508.9317503515176,2033,Ethiopia,31.38196
56,6209.239861608819,2033,Fiji,57.484272
57,2164.8173360570977,2033,Finland,34.264046
58,9718.35006990323,2033,France,76.79457
59,121.42046452329302,2033,Gabon,8.4690075
60,2036.9105221925631,2033,Gambia,30.85625
61,862.0070233565502,2033,Georgia,16.028095
62,7730.403199417031,2033,Germany,65.16292
63,7137.041271321024,2033,Ghana,60.501263
64,3864.814466302635,2033,Greece,41.943108
65,8020.285897409442,2033,Grenada,68.19659
66,3100.5810107311327,2033,Guatemala,34.360832
67,198.6339040694185,2033,Guinea,-0.06644964
68,1142.6818592411337,2033,Guinea-Bissau,11.423496
69,1851.7871170755195,2033,Guyana,20.549824
70,5672.307289368168,2033,Haiti,58.79308
71,1782.847387996689,2033,Honduras,21.535042
72,8376.65280617323,2033,Hong Kong,77.97472
73,2791.1984539284485,2033,Hungary,37.62671
74,193.48780167702472,2033,Iceland,0.2336564
75,8314.049279795996,2033,India,78.384926
76,5703.932311215543,2033,Indonesia,68.5645
77,4993.358974741205,2033,Iran,64.558075
78,662.8409135396396,2033,Iraq,11.569368
79,3574.552118993042,2033,Ireland,53.572376
80,5158.981609279881,2033,Israel,70.33741
81,4571.898015980899,2033,Italy,66.03149
82,3776.327620237052,2033,Jamaica,59.70254
83,3495.3094414866027,2033,Japan,58.36647
84,1530.1346990466468,2033,Jordan,31.079311
85,7325.807926484742,2033,Kazakhstan,74.91805
86,2460.5890231149406,2033,Kenya,49.688972
87,3605.2076768286624,2033,Kuwait,64.92632
88,5177.0988069649175,2033,Kyrgyzstan,69.2762
89,7.540566205198607,2033,Laos,9.922838
90,5916.169572058147,2033,Latvia,67.43455
91,8094.749919112975,2033,Lebanon,68.94853
92,8297.631872008466,2033,Lesotho,67.296844
93,5845.5775295545,2033,Liberia,59.49171
94,1892.0935298665975,2033,Lithuania,33.725586
95,9390.890056990293,2033,Luxembourg,62.410995
96,3850.3284706695417,2033,Macao,44.13015
97,6527.696525308961,2033,Madagascar,53.202827
98,5189.555844309586,2033,Malawi,46.956352
99,4522.185415628571,2033,Malaysia,43.281963
100,2410.137611622376,2033,Maldives,33.07521
101,5692.591664510344,2033,Mali,47.86873
102,3071.578240251487,2033,Malta,36.519363
103,7173.576433454696,2033,Mauritania,55.36532
104,222.8054769555088,2033,Mauritius,5.04925
105,3530.4632418354377,2033,Mexico,39.380836
106,7748.804521720119,2033,Moldova,60.466526
107,9377.058511486199,2033,Mongolia,67.8494
108,5064.315934762401,2033,Montenegro,46.97755
109,5504.925285422839,2033,Montserrat,49.173286
110,5760.069360895215,2033,Morocco,50.543266
111,4380.753125601867,2033,Mozambique,44.63613
112,3656.3367542185565,2033,Myanmar,41.644814
113,1302.2077569081648,2033,Namibia,17.556479
114,218.600941473015,2033,Nepal,3.4949899
115,5868.934737983616,2033,Netherlands,54.215393
116,180.82937166966627,2033,New Zealand,2.2524009
117,7185.037001382591,2033,Nicaragua,64.15913
118,8279.54547012506,2033,Niger,70.802055
119,1072.6530178820349,2033,Nigeria,12.08766
120,6555.207480863292,2033,North Macedonia,61.602562
121,2906.1513968240824,2033,Norway,35.65271
122,4550.487128420022,2033,Oman,49.56939
123,1044.706623079955,2033,Pakistan,10.2788925
124,9812.732226389338,2033,Palestine,76.18423
125,9643.572019924426,2033,Panama,76.42615
126,2941.1150324646105,2033,Paraguay,37.030987
127,2443.9334767513255,2033,Peru,29.962803
128,2524.5439112602976,2033,Philippines,31.480808
129,9518.058866167927,2033,Poland,76.993065
130,1057.226200730157,2033,Portugal,8.308157
131,7851.3383999581865,2033,Qatar,71.26562
132,4752.152605417555,2033,Romania,56.182312
133,3918.2791329712154,2033,Russia,51.43495
134,9452.721320928722,2033,Rwanda,75.604
135,8243.386029638541,2033,Saint Kitts and Nevis,72.352066
136,4558.001929636251,2033,Saint Lucia,56.95491
137,2627.216489359202,2033,Saint Vincent and the Grenadines,35.887566
138,6490.25659185254,2033,Sao Tome and Principe,67.152824
139,8051.535712639625,2033,Saudi Arabia,70.84315
140,1889.0224599674154,2033,Senegal,25.35581
141,5336.034787254425,2033,Serbia,63.364304
142,4142.700849270909,2033,Seychelles,57.102562
143,5708.235279805035,2033,Sierra Leone,64.304276
144,1895.08299747274,2033,Sint Maarten (Dutch part),26.945086
145,3568.4016713604215,2033,Slovakia,54.6705
146,8727.678449141156,2033,Slovenia,72.0368
147,5423.946445076788,2033,South Africa,62.579258
148,1672.827799454245,2033,South Korea,24.967693
149,924.7277812847954,2033,Spain,12.111551
150,9911.776487645562,2033,Sri Lanka,74.518684
151,4922.588549175002,2033,Sudan,60.34673
152,7447.883884481872,2033,Suriname,67.24605
153,3569.060735553516,2033,Sweden,55.55799
154,5170.830020210447,2033,Switzerland,60.13183
155,8465.634608515507,2033,Syria,69.36227
156,6966.605509069454,2033,Tajikistan,64.98791
157,8480.998994559133,2033,Tanzania,68.94061
158,7184.6583994501,2033,Thailand,65.126366
159,3013.443455339141,2033,Togo,45.596478
160,254.42906235751295,2033,Trinidad and Tobago,5.654261
161,1841.5995427388198,2033,Tunisia,28.244308
162,5014.008153900804,2033,Turkey,59.031628
163,5646.713112585698,2033,Turkmenistan,60.615562
164,1097.9028877018904,2033,Uganda,16.343023
165,2308.9835553575745,2033,Ukraine,33.234764
166,3458.3343955114165,2033,United Arab Emirates,46.10498
167,9813.53375960165,2033,United Kingdom,71.56821
168,2310.3106929101546,2033,United States,31.285112
169,1200.7199144206893,2033,Uruguay,16.070005
170,6451.977858635927,2033,Uzbekistan,62.278595
171,901.1782256221368,2033,Venezuela,10.995983
172,1735.2478641604007,2033,Vietnam,21.776203
173,1451.4468021009964,2033,Yemen,17.72159
174,3326.532740845181,2033,Zambia,37.46381
175,9379.90857476075,2033,Zimbabwe,69.89484
0,2981.617711063432,2034,Albania,52.18904
1,8478.50559466892,2034,Algeria,79.897766
2,7645.587540795908,2034,Angola,76.48473
3,3623.920769971136,2034,Anguilla,60.128407
4,9288.676930508647,2034,Antigua and Barbuda,82.62446
5,4057.937363097078,2034,Argentina,61.72517
6,3412.7355791478067,2034,Armenia,57.87637
7,3701.7490270142684,2034,Australia,59.5379
8,2497.8326594790524,2034,Austria,44.75217
9,8175.456937989998,2034,Azerbaijan,77.862114
10,7668.826086992751,2034,Bahamas,75.81569
11,9683.954748840557,2034,Bangladesh,83.48336
12,4703.601859928801,2034,Barbados,62.422276
13,3320.635216070037,2034,Belarus,55.31488
14,2996.627364875616,2034,Belgium,50.182755
15,2041.3293258146703,2034,Belize,33.813835
16,5277.781642173113,2034,Benin,63.7265
17,263.8900558946455,2034,Bermuda,4.3882775
18,924.97619190263,2034,Bhutan,14.3972
19,2171.6881952558374,2034,Bolivia,33.747543
20,8578.135164451789,2034,Bosnia and Herzegovina,77.089554
21,9507.352304972806,2034,Botswana,80.893776
22,2822.2437620302667,2034,Brazil,43.02389
23,6343.796959960113,2034,British Virgin Islands,66.33768
24,5125.322260006252,2034,Brunei,60.663082
25,3568.3400417251764,2034,Bulgaria,49.495544
26,7809.809884993405,2034,Burkina Faso,71.91732
27,9323.036686888501,2034,Burundi,78.29909
28,7672.515582138904,2034,Cambodia,70.71763
29,5177.980566930902,2034,Cameroon,58.400467
30,2851.2045984969036,2034,Canada,39.36341
31,4274.799670755192,2034,Cape Verde,50.36844
32,8647.78450397961,2034,Cayman Islands,73.83451
33,8251.188206977247,2034,Central African Republic,71.89794
34,5260.610193006214,2034,Chad,55.639046
35,9481.99644744413,2034,Chile,77.32107
36,3802.7585639921604,2034,China,44.048767
37,8793.776019209463,2034,Colombia,74.15449
38,9033.843348639566,2034,Comoros,75.18601
39,6168.42277485428,2034,Congo,60.27869
40,2594.6248325878373,2034,Costa Rica,37.055206
41,8762.556568339296,2034,Cote d'Ivoire,73.84263
42,5118.004098384094,2034,Croatia,51.28416
43,8870.360976615388,2034,Cyprus,74.23911
44,110.59648900724306,2034,Czechia,18.732664
45,8572.589852190182,2034,Democratic Republic of Congo,72.820206
46,2019.9127681942064,2034,Denmark,36.25994
47,417.0281920490093,2034,Djibouti,24.506432
48,316.74132070772856,2034,Dominica,23.950827
49,1969.036978642279,2034,Dominican Republic,37.344532
50,9757.610049269493,2034,Ecuador,77.88365
51,6325.132229966232,2034,Egypt,57.49657
52,2436.1937949583657,2034,El Salvador,40.398872
53,230.52755553154225,2034,Estonia,17.115078
54,8384.028432767085,2034,Eswatini,70.599434
55,8415.025256755964,2034,Ethiopia,70.55018
56,3233.4289352867963,2034,Fiji,43.424496
57,4927.453452423923,2034,Finland,52.262863
58,693.1497281233424,2034,France,17.348822
59,809.578899658494,2034,Gabon,17.716812
60,4871.185300927928,2034,Gambia,50.262707
61,3012.5338983146553,2034,Georgia,37.684486
62,9851.68887202992,2034,Germany,76.12655
63,2240.976239419772,2034,Ghana,30.044952
64,1494.670420910722,2034,Greece,20.940218
65,8143.207660263073,2034,Grenada,69.30883
66,3456.1459390525874,2034,Guatemala,37.141838
67,9831.387228685964,2034,Guinea,82.07838
68,398.55812937196976,2034,Guinea-Bissau,1.4236245
69,1665.4673688951693,2034,Guyana,17.66786
70,7593.303062647326,2034,Haiti,72.19013
71,229.35211231310703,2034,Honduras,-2.3135695
72,3060.8751462229234,2034,Hong Kong,38.852715
73,239.5456398536433,2034,Hungary,-0.09188223
74,9159.623584047622,2034,Iceland,79.605194
75,1768.6603888851714,2034,India,25.51106
76,5958.900635598171,2034,Indonesia,70.38064
77,3528.132990779421,2034,Iran,50.340454
78,2820.824362500104,2034,Iraq,44.867943
79,6534.1881414519485,2034,Ireland,75.74996
80,8512.029353806127,2034,Israel,77.37776
81,9749.58403843687,2034,Italy,78.561905
82,7541.352340676851,2034,Jamaica,75.7931
83,1856.623472179949,2034,Japan,35.674118
84,5605.525673771972,2034,Jordan,73.293625
85,7217.25683530654,2034,Kazakhstan,74.824196
86,3012.6777315595164,2034,Kenya,57.911156
87,2702.2593127662453,2034,Kuwait,55.51864
88,7367.259444212693,2034,Kyrgyzstan,73.73934
89,4496.261895125928,2034,Laos,64.67797
90,6094.460556244728,2034,Latvia,68.05875
91,7307.899708546917,2034,Lebanon,67.861
92,3538.471341496845,2034,Lesotho,53.26986
93,3203.450270933923,2034,Liberia,49.392902
94,9024.990351660876,2034,Lithuania,64.07189
95,4950.795148781996,2034,Luxembourg,50.878784
96,5359.500923928396,2034,Macao,49.887653
97,5758.111786945894,2034,Madagascar,50.26687
98,1911.475223692939,2034,Malawi,28.620426
99,6209.349540700166,2034,Malaysia,50.123398
100,3127.5600219916023,2034,Maldives,36.926586
101,4987.361816561273,2034,Mali,44.740883
102,381.03727190334166,2034,Malta,7.2315097
103,6066.2143686957925,2034,Mauritania,50.07663
104,2033.6009758821506,2034,Mauritius,27.958757
105,3544.845801672176,2034,Mexico,39.444622
106,5181.009162009552,2034,Moldova,46.976776
107,3894.260733335153,2034,Mongolia,41.534103
108,8962.189468097253,2034,Montenegro,67.189095
109,9800.7598308981,2034,Montserrat,69.44396
110,7897.882713853086,2034,Morocco,64.343475
111,7732.0616223160905,2034,Mozambique,63.93795
112,2061.1977171372796,2034,Myanmar,27.995453
113,3655.860198081311,2034,Namibia,41.8767
114,4404.0688192884245,2034,Nepal,45.375652
115,2287.3241162279833,2034,Netherlands,29.961899
116,3399.8594529035663,2034,New Zealand,41.031677
117,9389.696344545133,2034,Nicaragua,72.71523
118,4043.351220803153,2034,Niger,44.285652
119,5101.023186192066,2034,Nigeria,51.42327
120,1898.3682935577972,2034,North Macedonia,23.572763
121,5155.430718346981,2034,Norway,52.82068
122,2255.380271781606,2034,Oman,27.324501
123,7064.938124628476,2034,Pakistan,66.692215
124,7266.799295526663,2034,Palestine,68.20656
125,5312.795134204089,2034,Panama,56.04869
126,2624.387377814158,2034,Paraguay,32.324303
127,8885.824001384946,2034,Peru,74.52679
128,7716.333414452302,2034,Philippines,70.4792
129,3937.6216241712204,2034,Poland,49.44093
130,5969.8570744566705,2034,Portugal,63.237255
131,1848.7951761633592,2034,Qatar,22.183235
132,1986.8296552920406,2034,Romania,24.770632
133,6731.059628163034,2034,Russia,67.49511
134,7057.053497951251,2034,Rwanda,68.754364
135,6291.243367274936,2034,Saint Kitts and Nevis,66.13926
136,6111.928920369633,2034,Saint Lucia,65.60541
137,218.46359830649976,2034,Saint Vincent and the Grenadines,-2.93218
138,2861.986062240807,2034,Sao Tome and Principe,39.696465
139,6695.317489676194,2034,Saudi Arabia,67.672386
140,9739.546057978036,2034,Senegal,75.930756
141,9399.23834947691,2034,Serbia,74.72387
142,7358.599450360243,2034,Seychelles,68.427826
143,1665.9820632314536,2034,Sierra Leone,22.358171
144,5040.457893829074,2034,Sint Maarten (Dutch part),62.47794
145,4728.55785316634,2034,Slovakia,61.483654
146,8623.53696310487,2034,Slovenia,71.69834
147,5634.620822363396,2034,South Africa,63.07179
148,3363.3089253676862,2034,South Korea,53.267334
149,7067.270650602204,2034,Spain,66.372856
150,984.759572334789,2034,Sri Lanka,13.680584
