Unnamed: 0,Country Name,Country Code_x,Country Code_y,ID,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
166,Low income,,,1.5,,,,,,,,,,,69.5,55.6551724137931,43.887124451764706,44.520883894117645,65.55583025833333,53.414039609999996,53.55759684,53.95628103,54.64595922,55.36791737666667,56.04547882333333,56.71066411333334,57.37587610666667,57.9978714,58.736635846666665,59.418109896666664,60.04034169333333,60.88802083333333,46.47354126,46.89374924,47.39165115,47.68230057,47.82184982,48.03084946,48.31108856,48.67599869,49.0426712,49.7333107,50.43019104,50.97880936,52.046814375,52.0471611,52.71640015,53.11349106,53.58198166,53.99721146,52.17990112,53.41815948,54.31401062,54.82347107,55.946894425,57.35871887,57.80881119,58.65501022,59.0708313,59.74245834,60.42670059,61.48361969,61.45404053,61.52846909,61.69004059,62.18141174,62.63246155,63.03852844
167,Low-income countries,,,1.0,,,,,,,,,,,69.84375,55.689655172413794,43.65560621117647,44.281735641911766,64.42129822,48.83795929,48.96036275,49.427450820000004,50.04865901,50.684263863333335,51.289268496666665,51.887926736666664,52.50511296333333,53.05947113,53.728852593333336,54.37007904333333,54.93858591666666,55.80163065666667,48.93972969,46.89375,47.39165,47.6823,47.82185,48.03085,48.31109,48.676,49.04267,49.73331,50.43019,50.97881,51.39866,52.04716,52.7164,53.11349,53.58198,53.99721,52.1799,53.41816,54.31401,54.82347,55.31973,57.35872,57.80881,58.65501,59.07083,59.74246,60.4267,61.48362,61.45404,61.52847,61.69004,62.18141,62.63246,63.03853
168,Lower middle income,,,1.5,,,,,,,,,,,70.1875,55.724137931034484,43.42408797058823,44.042587389705886,63.286766181666664,44.26187897,44.36312866,44.89862061,45.4513588,46.00061035,46.53305817,47.06518936,47.63434982,48.12107086,48.72106934,49.32204819,49.83683014,50.71524048,51.40591812,52.10359955,52.80690002,53.51564026,54.40485001,55.26998138,56.08274078,56.85776138,57.6343689,58.41292953,61.84885025,62.59148026,65.06695547,63.52991867,64.24832916,65.29472351,65.99687195,65.78601837,65.76851654,66.29193878,66.94371796,67.63523865,71.70920565,69.80986023,70.25576019,71.1595993,71.89687347,72.98467255,73.73400116,74.26711273,75.07314301,75.24550629,75.88030243,76.48822784,77.0826416,77.63182068
169,Lower-middle-income countries,,,1.0,,,,,,,,,,,70.53125,55.758620689655174,43.19256973,43.8034391375,62.15223414333333,44.27535853941176,44.36313,44.89862,45.45136,46.00061,46.53306,47.06519,47.63435,48.12107,48.72107,49.32205,49.83683,50.71524,51.40592,52.1036,52.8069,53.51564,54.40485,55.26998,56.08274,56.85776,57.63437,58.41293,61.84885,62.59148,62.80231,63.52992,64.24833,65.29472,65.99687,65.78602,65.76852,66.29194,66.94372,67.63524,69.50833,69.80986,70.25576,71.1596,71.89687,72.98467,73.734,74.26711,75.07314,75.24551,75.8803,76.48823,77.08264,77.63182
170,Luxembourg,,,1.5,,,,,,,,,,,70.875,55.793103448275865,42.961051489411766,43.56429088529412,61.017702105,44.288838108823526,39.94273875,50.198817142857145,45.4992024275,48.769793846153846,50.44421666666666,61.37679333333333,47.74077312875,48.24063935562501,48.863219406875,55.4189,50.0280069,50.372192,51.62055430125,52.33746928625,58.97734285714286,58.4297,54.787174934375,55.652302398124995,56.474363069375,62.449508571428574,58.09226425625,58.89109822,62.27908,62.952477454375,64.8517325,77.26496,66.22922769230769,60.13288,67.92018769230769,64.08951499999999,79.38426,64.4021072890909,68.94804923076923,66.84665765625,67.868607909,82.90493000000001,70.69181999999999,70.32690909090908,70.546570048,84.606135,85.36699999999999,77.72259166666667,75.554855,78.537925,74.734693746,86.799115,77.18198042,77.83915265375
171,Macao,,,1.0,,,,,,,,,,,71.21875,55.827586206896555,42.72953324882353,43.325142633088234,59.883170066666665,44.30231767823529,35.522347499999995,55.49901428571429,45.547044855,51.5389776923077,54.35537333333333,75.68839666666666,47.847196257499995,48.36020871125,49.005368813749996,61.51575,50.219183799999996,50.029144,51.835188602500004,52.5713385725,65.14778571428572,63.343759999999996,55.16949986875,56.03462479625,56.86598613875,68.04125714285715,58.5501585125,59.369266440000004,62.70931,63.313474908749996,66.901155,91.0,68.21012538461538,54.97104,69.84350538461538,62.39301,93.0,62.51227457818182,70.95237846153846,66.0580753125,66.228885818,96.0,71.12788,69.49421818181818,69.196270096,96.2276,97.0,81.17807333333333,76.03657,81.83033999999999,73.589087492,97.11,77.28132084,78.0464853075
172,"Macao SAR, China",,,2.0,,,,,,,,,,,71.5625,55.86206896551724,42.49801500823529,43.085994380882354,58.74863802833333,44.315797247647055,31.10195625,60.799211428571425,45.594887282500004,54.30816153846154,58.26653,90.0,47.95361938625,48.479778066875,49.147518220624995,67.6126,50.4103607,49.686096,52.04982290375,52.80520785875,71.31822857142856,68.25782,55.551824803125,56.416947194375,57.257609208125004,73.63300571428572,59.00805276875,59.847434660000005,63.13954,63.674472363125,68.9505775,91.0,70.19102307692307,49.8092,71.76682307692307,60.696505,93.0,60.62244186727273,72.95670769230769,65.26949296875,64.589163727,96.0,71.56394,68.66152727272727,67.845970144,80.44194999999999,97.0,84.633555,76.51828499999999,85.122755,72.443481238,97.11000061,77.38066126,78.25381796125001
173,Madagascar,,,1.5,,,,,,,,,,,71.90625,55.89655172413793,42.266496767647055,42.846846128676475,57.61410599,44.32927681705882,26.681565,66.09940857142857,45.64272971,57.077345384615384,62.177686666666666,86.80125544615385,48.060042515,48.5993474225,49.289667627499995,73.70945,50.6015376,49.343048,52.264457205,53.039077145,77.48867142857142,73.17188,55.9341497375,56.799269592499996,57.649232277500005,79.22475428571428,59.465947025,60.325602880000005,63.56977,64.0354698175,71.0,89.42557056153846,72.17192076923077,44.64736,73.69014076923077,59.0,94.25,58.73260915636364,74.96103692307692,64.480910625,62.949441636,83.0,72.0,67.82883636363636,66.495670192,64.6563,96.33333333333333,88.08903666666667,77.0,88.41517,71.297874984,74.686140985,77.48000168,78.46115061500001
174,Malawi,,,1.5,,,,,,,,,,,72.25,55.93103448275862,42.034978527058826,42.60769787647059,56.479573951666666,44.34275638647058,22.261173749999998,71.39960571428571,45.6905721375,59.846529230769235,66.08884333333333,83.60251089230769,48.166465643749994,48.718916778125006,49.431817034375,79.8063,50.792714499999995,49.0,52.47909150625,53.27294643125,83.65911428571428,78.08594,56.316474671875,57.181591990625,58.040855346875,84.81650285714286,59.92384128125,60.8037711,64.0,64.396467271875,79.84388,87.85114112307693,74.15281846153846,39.48552,75.61345846153846,65.6,95.5,56.84277644545455,76.96536615384615,67.64969833333333,61.309719545,70.0,74.5,66.99614545454546,65.14537024,62.143539715,95.66666666666667,91.54451833333333,86.0,91.707585,70.15226873,82.41076075833332,68.080000915,78.66848326875001
175,Malaysia,,,1.5,,,,,,,,,,,72.59375,55.96551724137931,41.80346028647059,42.3685496242647,55.34504191333333,44.35623595588235,17.8407825,76.69980285714286,45.738414565,62.61571307692308,70.0,80.40376633846154,48.272888772499996,48.83848613375,49.57396644125,85.90315000000001,50.9838914,49.43877653636363,52.6937258075,53.506815717500004,89.82955714285714,83.0,56.69879960625,57.56391438875,58.43247841625,90.40825142857143,60.3817355375,61.28193932,49.0,64.75746472625,88.68776,86.27671168461538,76.13371615384615,34.323679999999996,77.53677615384615,72.2,96.75,54.95294373454546,78.96969538461538,70.81848604166667,93.0,57.0,77.0,66.16345454545454,82.07268512,94.63699,95.0,95.0,95.0,95.0,57.10151248666667,90.13538053166667,96.0,78.87581592250001
176,Maldives,,,1.5,,,,,,,,,,,72.9375,56.0,41.57194204588235,42.12940137205882,54.210509875,44.36971552529411,13.420391250000002,82.0,45.7862569925,65.38489692307692,71.85714285714286,77.20502178461538,48.37931190125,48.958055489375,49.716115848125,92.0,51.1750683,49.877553072727274,52.90836010875,53.74068500375,96.0,80.642650986,57.081124540625,57.946236786875,58.824101485625,96.0,60.83962979375,61.76010754,34.0,65.118462180625,96.0,84.70228224615384,78.11461384615384,29.161839999999998,79.46009384615385,78.8,98.0,53.06311102363636,80.97402461538462,73.98727375,62.0,44.0,79.5,65.33076363636364,99.0,99.32102,98.0,94.50550921,65.0,98.21186033,44.05075624333334,97.860000305,94.461109924,79.08314857625001
177,Mali,,,1.5,,,,,,,,,,,73.28125,56.03448275862069,41.340423805294115,41.89025311985294,53.07597783666667,44.38319509470588,9.0,77.95094680777778,45.83409942,68.15408076923077,73.71428571428571,74.00627723076923,48.48573503,49.077624845,49.858265255,89.5,51.366245199999994,50.31632960909091,53.122994410000004,53.97455429,92.8,78.285301972,57.463449475000004,58.328559185,59.215724555,92.0,61.29752404999999,62.23827576,19.0,65.479459635,84.75,83.1278528076923,80.09551153846154,24.0,81.38341153846154,85.4,26.0,51.17327831272727,82.97835384615385,77.15606145833334,31.0,31.0,82.0,64.49807272727273,97.6,33.0,97.0,94.58792434166666,35.0,96.13874957444443,31.0,96.4000007625,92.922219848,79.29048123000001
178,Malta,,,1.5,,,,,,,,,,,73.625,56.06896551724138,41.10890556470588,41.651104867647064,51.94144579833333,44.39667466411765,13.49995994625,73.90189361555555,45.8819418475,70.92326461538462,75.57142857142857,70.80753267692307,48.592158158749996,49.197194200625006,50.000414661875,87.0,51.5574221,50.75510614545455,53.33762871125,54.20842357625,89.6,75.927952958,57.845774409375004,58.710881583125,59.607347624375,88.0,61.75541830624999,62.71644398,25.033415793750002,65.84045708937501,73.5,81.55342336923077,82.07640923076923,30.265882492499998,83.30672923076924,92.0,39.2,49.28344560181818,84.98268307692308,80.32484916666667,43.4,93.0,84.5,63.66538181818182,96.2,94.06661,96.0,94.67033947333333,47.0,94.06563881888889,40.509886545,94.94000122,91.383329772,79.49781388375
179,Marshall Islands,,,1.5,,,,,,,,,,,73.96875,56.10344827586207,40.87738732411765,41.41195661544118,50.80691376,44.41015423352941,17.9999198925,69.85284042333333,45.929784275,73.69244846153846,77.42857142857143,67.60878812307692,48.6985812875,49.31676355625,50.14256406875,81.99215425714286,51.748599,51.19388268181818,53.5522630125,54.4422928625,86.4,73.570603944,58.22809934375,59.09320398125,59.99897069375,84.54644884428572,62.21331256249999,63.1946122,31.0668315875,66.20145454375,62.25,79.97899393076924,84.05730692307692,36.531764984999995,85.23004692307693,92.0,52.4,47.39361289090909,86.98701230769231,83.49363687499999,55.8,98.0,87.0,62.83269090909091,94.8,98.26508,95.0,94.752754605,59.0,91.99252806333332,50.01977309,80.95000038,89.844439696,79.7051465375
180,Mauritania,,,1.5,,,,,,,,,,,74.3125,56.13793103448276,40.64586908352941,41.17280836323529,49.67238172166667,44.423633802941175,22.499879838749997,65.80378723111112,45.977626702500004,76.46163230769231,79.28571428571429,64.41004356923077,48.80500441625,49.436332911875,50.284713475625,76.98430851428571,51.9397759,51.63265921818182,53.76689731375,54.67616214875,83.2,71.21325493,58.610424278125,59.475526379375,60.390593763125004,81.09289768857143,62.671206818749994,63.67278042,37.10024738125,66.562451998125,51.0,78.4045644923077,86.03820461538461,42.7976474775,87.15336461538462,92.0,65.6,45.50378018,88.99134153846154,86.66242458333333,68.2,93.5,89.5,62.0,93.4,65.1120212,94.0,94.83516973666667,71.0,89.91941730777778,59.529659635,66.95999954,88.30554962,79.91247919125
181,Mauritius,,,1.5,,,,,,,,,,,74.65625,56.172413793103445,40.414350842941175,40.93366011102941,48.537849683333334,44.43711337235294,26.999839785,61.75473403888889,46.025469130000005,79.23081615384615,81.14285714285714,61.21129901538461,48.911427544999995,49.5559022675,50.426862882500004,71.97646277142857,52.130952799999996,52.071435754545455,53.981531615,54.910031435,80.0,68.855905916,58.9927492125,59.8578487775,60.7822168325,77.63934653285715,63.129101074999994,64.15094864,43.133663175,66.92344945250001,84.0,76.83013505384616,88.01910230769231,49.06352997,89.07668230769231,92.0,78.8,69.25189009,90.99567076923077,89.83121229166667,80.6,89.0,92.0,91.0,92.0,93.0,93.0,94.91758486833334,83.0,87.84630655222222,77.2648298175,92.150000765,86.76665954399999,80.119811845
182,Mexico,,,1.5,,,,,,,,,,,75.0,56.206896551724135,40.18283260235294,40.69451185882353,47.403317645,44.450592941764704,31.49979973125,57.70568084666667,46.0733115575,82.0,83.0,58.01255446153846,49.01785067375,49.675471623125006,50.569012289375,66.96861702857143,52.3221297,52.510212290909095,54.19616591625,55.14390072125,88.0,66.498556902,59.375074146875,60.240171175625,61.173839901875,74.18579537714285,63.586995331249994,64.62911686,49.167078968750005,67.284446906875,91.0,75.25570561538461,90.0,55.329412462499995,91.0,92.0,92.0,93.0,93.0,93.0,93.0,94.0,94.0,94.0,95.0,94.0,95.0,95.0,95.0,85.77319579666667,95.0,89.18779888375,85.227769468,80.32714449875
183,Micronesia,,,1.0,,,,,,,,,,,74.21739130434783,56.241379310344826,39.9513143617647,40.455363606617645,46.26878560666667,44.46407251117647,35.999759677499995,53.65662765444445,46.121153985,70.29933039333334,71.21811294666666,54.81380990769231,49.1242738025,49.79504097875,50.71116169625,61.96077128571429,52.5133066,52.94898882727273,54.4108002175,55.377770007500004,78.07857004666667,64.141207888,59.75739908125,60.62249357375,61.56546297125,70.73224422142857,64.0448895875,65.10728508,55.2004947625,67.64544436125,83.96745640666667,73.68127617692308,83.85485331333334,61.595294955,85.65440877333333,86.5236969,86.19737243666667,87.12332662,87.69507090333333,87.33942413333334,88.22656627166667,88.44128672333333,88.6659139,88.86938985333333,89.66183726,89.21324666333334,89.49211629333334,89.64291382,89.7522405,83.70008504111111,89.96525573666666,86.2255970025,83.688879392,80.5344771525
184,"Micronesia, Fed. Sts.",,,2.0,,,,,,,,,,,73.43478260869566,56.275862068965516,39.71979612117647,40.216215354411766,45.134253568333335,44.47755208058823,40.499719623749996,49.607574462222225,46.1689964125,58.59866078666667,59.43622589333333,51.615065353846155,49.230696931249994,49.914610334375,50.853311103125,56.952925542857145,52.704483499999995,53.38776536363636,54.62543451875,55.61163929375,68.15714009333334,61.783858874,60.139724015625,61.004815971875004,61.957086040625,67.2786930657143,64.50278384375,65.5854533,61.23391055625,68.00644181562501,76.93491281333333,72.10684673846154,77.70970662666666,67.8611774475,80.30881754666667,81.0473938,80.39474487333334,81.24665324,82.39014180666666,81.67884826666666,83.45313254333333,82.88257344666667,83.3318278,83.73877970666666,84.32367452,84.42649332666666,83.98423258666666,84.28582764,84.504481,81.62697428555555,84.93051147333334,83.26339512125,82.149989316,80.74180980625
185,Middle East & North Africa,,,1.5,,,,,,,,,,,72.65217391304348,56.310344827586206,39.488277880588235,39.97706710220588,43.99972153,44.49103165,44.99967957,45.55852127,46.21683884,46.89799118,47.65433884,48.4163208,49.33712006,50.03417969,50.99546051,51.9450798,52.8956604,53.8265419,54.84006882,55.84550858,58.23571014,59.42650986,60.52204895,61.38713837,62.34870911,63.82514191,64.9606781,66.06362152,67.26732635,68.36743927,69.90236922,70.5324173,71.56455994,74.12705994,74.96322632,75.5710907,74.59211731,75.36997986,77.08521271,76.0182724,78.679698815,77.32386017,77.9977417,78.60816956,78.98551178,79.63973999,78.47634888,78.92874146,79.2567215,79.55386353,79.89576721,80.30119324,80.61109924,80.94914246
186,Middle East & North Africa (IDA & IBRD countries),,,2.0,,,,,,,,,,,71.8695652173913,56.3448275862069,39.25675964,39.73791885,40.22972107,40.77130127,41.3354187,41.93915176,42.66082001,43.39286041,44.23307037,45.08248901,46.01499176,46.78654861,47.83359909,48.8960495,49.95973969,50.99982834,52.0321312,53.06023026,55.67554855,57.0196991,58.13645172,58.9858017,59.92174149,61.46332169,62.62709045,63.75635147,64.93244171,66.05860138,67.10671997,68.29936981,69.30532074,72.25666809,73.13498688,73.76139069,72.48091888,73.19225311,74.98503113,73.50713348,74.03082275,74.3316803,75.11988831,75.8332901,76.12332916,76.74092865,75.24681091,75.70304108,76.09047699,76.4992218,76.84126282,77.24706268,77.6759491,78.04084015
187,Middle East & North Africa (IDA & IBRD),,,1.0,,,,,,,,,,,71.08695652173913,56.37931034482759,39.440034865,39.919223785,40.409000395,40.948360445000006,41.510154725,42.111410140000004,42.83011055,43.55914497,44.395904540000004,45.24183464,46.170501709999996,46.93888855,47.98163986,49.039720535,50.0990448,51.134859085,52.16292,53.186794285,55.791368485,57.13043976,58.243776319999995,59.09432602,60.03162003,61.571044924999995,62.734125135,63.862581254999995,65.03736496,66.16138458500001,67.76973,68.39767456,69.410137175,72.35018539500001,73.226409915,73.85197449,72.580558775,73.29034042,75.07695389,73.6090126,78.23286,74.434196475,75.22278595,75.93540573,76.225795745,76.84230423,75.35814666499999,75.814086915,76.201789855,76.61024474999999,76.951114655,77.356506345,77.78540420499999,78.150115965
188,Middle East & North Africa (excluding high income),,,1.5,,,,,,,,,,,70.30434782608695,56.41379310344828,39.62331009,40.10052872,40.58827972,41.12541962,41.68489075,42.28366852,42.99940109,43.72542953,44.55873871,45.40118027,46.32601166,47.09122849,48.12968063,49.18339157,50.23834991,51.26988983,52.2937088,53.31335831,55.90718842,57.24118042,58.35110092,59.20285034,60.14149857,61.67876816,62.84115982,63.96881104,65.14228821,66.26416779,67.666069115,68.49597931,69.51495361,72.4437027,73.31783295,73.94255829,72.68019867,73.38842773,75.16887665,73.71089172,76.33645517,74.53671265,75.32568359,76.03752136,76.32826233,76.94367981,75.46948242,75.92513275,76.31310272,76.7212677,77.06096649,77.46595001,77.89485931,78.25939178
189,Middle East and North Africa (WB),,,1.0,,,,,,,,,,,69.52173913043478,56.44827586206897,40.70429184941176,41.153438795294115,41.67132208941177,44.49103,44.99968,45.55852,46.21684,46.89799,47.65434,48.41632,49.33712,50.03418,50.99546,51.94508,52.89566,53.82654,54.84007,55.84551,58.23571,59.42651,60.52205,61.38714,62.34871,63.82514,64.96068,66.06362,67.26733,68.36744,69.40159,70.53242,71.56456,74.12706,74.96323,75.57109,74.59212,75.36998,77.08521,76.01827,76.60938,77.32386,77.99774,78.60817,78.98551,79.63974,78.47635,78.92874,79.25672,79.55386,79.89577,80.30119,80.6111,80.94914
190,Middle income,,,1.5,,,,,,,,,,,68.73913043478261,56.48275862068966,41.78527360882353,42.206348870588236,42.75436445882353,58.92092896,59.08536148,59.42155838,60.21147156,61.05474091,61.83565903,62.59563065,63.3356781,64.04879761,64.88832855,65.63500214,66.33724976,67.19151306,69.37020874,70.00895691,70.69976044,71.22914886,71.83592224,72.41555786,72.96025085,73.51708221,74.04509735,76.71141815,78.29853821,78.7332077,79.33898313,79.38092041,79.81482697,80.44843292,80.87950897,80.87993622,80.98056793,81.68251801,82.13009644,82.41629028,83.83195902,83.41603088,83.67212677,84.04508972,84.49078369,84.97399139,85.37055206,85.5535965,85.94582367,86.1155777,86.40705109,86.65189362,86.95844269,87.22839355
191,Moldova,,,1.5,,,,,,,,,,,67.95652173913044,56.51724137931034,42.866255368235294,43.25925894588235,43.837406828235295,58.92620036266666,61.540333673846156,59.460121154666666,60.197373456,61.051091516,56.85913631142857,69.4467229875,57.77973175,65.91769790875,64.76243998,65.45933533066666,66.11476644266668,66.97874552266667,69.01219482399999,96.0,70.31977641066668,76.67186164499999,71.38019409066666,71.98785400266668,67.80020904166666,73.08261006266666,75.73393601538461,71.3240727,77.611968996,78.01766051999999,97.0,80.00526258666667,80.55051665318182,84.83632469,76.066257475,80.68794047200001,82.23590897576923,81.10519253777777,77.6084137,78.01357523333333,88.55463934666666,87.06202316,81.22677230833334,84.00540978392858,99.0,99.24439,84.143133106875,82.04593985714286,89.59599862166667,86.4761304875,90.60470072666666,99.599999235,85.3570354475,87.1937991507143
192,Monaco,,,1.5,,,,,,,,,,,67.17391304347827,56.55172413793103,43.94723712764706,44.31216902117647,44.92044919764706,58.931471765333335,63.99530586769231,59.49868392933333,60.183275352,61.047442122,51.88261359285714,76.297815325,52.223785400000004,67.78659820749999,64.63655141,65.28366852133333,65.89228312533334,66.76597798533334,68.654180908,95.75,69.93979238133333,82.11457443,70.92446594133334,71.56015014533334,62.64016723333333,72.64813791533334,77.42277468076924,65.93672725,76.925399782,77.30211333999999,97.5,80.62960476333333,81.28620633636363,89.22421646000001,71.25300598,80.495944724,83.49125002153846,80.52786706555555,73.08673096,73.61086018666667,93.27731967333334,90.70801544,78.78141784666667,83.96572984785715,94.4,98.806015,82.91571415375,78.53828321428571,93.24617357333332,86.836683275,94.80235036333333,99.39333338333333,83.755628205,87.15920475142858
193,Mongolia,,,1.5,,,,,,,,,,,66.3913043478261,56.58620689655172,45.02821888705882,45.36507909647059,46.00349156705882,58.936743168,66.45027806153847,59.537246704,60.169177248,61.043792728,46.90609087428572,83.1489076625,46.66783905,69.65549850625,64.51066284,65.108001712,65.66979980800001,66.553210448,68.296166992,95.5,69.559808352,87.557287215,70.468737792,71.13244628800001,57.480125425,72.213665768,79.11161334615385,60.5493818,76.238830568,76.58656615999999,98.0,81.25394694,82.02189601954545,93.61210823,66.43975448500001,80.303948976,84.74659106730769,79.95054159333333,68.56504822,69.20814514,98.0,94.35400772,76.336063385,83.92604991178573,89.8,98.36764,81.68829520062499,75.03062657142857,96.896348525,87.1972360625,99.0,99.18666753166667,82.1542209625,87.12461035214287
194,Montenegro,,,1.5,,,,,,,,,,,65.6086956521739,56.62068965517241,46.10920064647058,46.4179891717647,47.08653393647059,58.942014570666664,68.90525025538462,59.57580947866667,60.155079144,61.040143334,41.929568155714286,90.0,41.1118927,71.524398805,64.38477427,64.93233490266667,65.44731649066667,66.34044291066667,67.93815307599999,95.25,69.17982432266668,93.0,70.01300964266667,70.70474243066667,52.320083616666665,71.77919362066666,80.80045201153847,55.16203635,75.55226135400001,75.87101898,96.4,81.87828911666666,82.75758570272727,98.0,61.626502990000006,80.111953228,86.00193211307693,79.37321612111111,64.04336548,64.80543009333333,97.54166666666667,98.0,73.89070892333334,83.88636997571429,85.2,98.71995,80.4608762475,71.52296992857143,98.53440047,87.55778885000001,89.25,98.98000168,80.55281372,87.09001595285714
195,Montserrat,,,1.0,,,,,,,,,,,64.82608695652173,56.6551724137931,47.190182405882354,47.470899247058824,48.16957630588236,58.94728597333333,71.36022244923078,59.614372253333336,60.14098104,61.03649394,36.953045437142855,80.14285714285714,35.55594635,73.39329910375,64.2588857,64.75666809333333,65.22483317333334,66.12767537333333,67.58013916,95.0,68.79984029333333,89.6,69.55728149333333,70.27703857333334,47.16004180833333,71.34472147333334,82.48929067692308,49.7746909,74.86569214000001,75.1554718,94.8,82.50263129333334,83.49327538590909,81.33333333333333,56.813251495,79.91995748000001,87.25727315884616,78.79589064888889,59.52168274,60.402715046666664,97.08333333333333,82.5,71.44535446166667,83.84669003964287,80.6,85.21525,79.233457294375,68.01531328571429,95.72529352153846,87.9183416375,79.5,97.634001344,78.9514064775,87.05542155357143
196,Morocco,,,1.5,,,,,,,,,,,64.04347826086956,56.689655172413794,48.27116416529412,48.52380932235294,49.252618675294116,58.952557376,73.81519464307692,59.652935028,60.126882936,61.032844546,31.976522718571427,70.28571428571428,30.0,75.2621994025,64.13299712999999,64.581001284,65.00234985600001,65.914907836,67.222125244,94.75,68.419856264,86.2,69.101553344,69.849334716,42.0,70.910249326,84.1781293423077,44.38734545,74.179122926,74.43992462,93.2,83.12697347,84.2289650690909,64.66666666666666,52.0,79.727961732,88.51261420461539,78.21856517666667,55.0,56.0,96.625,67.0,69.0,83.80701010357143,76.0,71.71055,78.00603834124999,64.50765664285714,92.91618657307691,88.278894425,69.75,96.288001008,77.349999235,87.02082715428573
197,Mozambique,,,1.5,,,,,,,,,,,63.26086956521739,56.724137931034484,49.35214592470588,49.57671939764706,50.33566104470589,58.957828778666666,76.27016683692308,59.69149780266667,60.112784832,61.029195152,27.0,60.42857142857143,33.55555555555556,77.13109970125,64.00710855999999,64.40533447466666,64.77986653866667,65.70214029866666,66.86411132799999,94.5,68.03987223466667,82.8,68.64582519466667,69.42163085866667,44.666666666666664,70.47577717866666,85.86696800769231,39.0,73.492553712,73.72437744,91.6,83.75131564666667,84.96465475227272,48.0,55.587043175384615,79.535965984,89.76795525038462,77.64123970444444,54.64342361863636,51.0,96.16666666666667,74.0,65.2,83.7673301675,84.46158,56.0,76.778619388125,61.0,90.10707962461538,88.6394472125,60.0,94.942000672,73.424999235,86.986232755
198,Myanmar,,,1.5,,,,,,,,,,,62.47826086956522,56.758620689655174,50.43312768411765,50.629629472941176,51.418703414117644,58.96310018133333,78.72513903076923,59.73006057733333,60.098686728,61.025545758,31.25,50.57142857142857,37.111111111111114,79.0,63.88121999,64.22966766533334,64.55738322133334,65.48937276133334,66.506097412,94.25,67.65988820533333,79.4,68.19009704533333,68.99392700133333,47.333333333333336,70.04130503133334,87.55580667307693,42.5,72.805984498,73.00883026,90.0,84.37565782333333,85.70034443545454,48.7,59.17408635076923,79.343970236,91.02329629615384,77.06391423222223,54.28684723727273,52.41953677238095,95.70833333333333,81.0,61.4,83.72765023142858,92.92316,93.09005,75.551200435,64.14612325,87.29797267615385,89.0,63.23085721333334,93.596000336,69.499999235,86.9516383557143
199,Namibia,,,1.5,,,,,,,,,,,61.69565217391305,56.793103448275865,51.514109443529414,51.6825395482353,52.501745783529415,58.968371583999996,81.18011122461539,59.768623352,60.084588624,61.021896364,35.5,40.71428571428571,40.666666666666664,76.57142857142857,63.75533142,64.054000856,64.334899904,65.27660522400001,66.148083496,94.0,67.279904176,76.0,67.734368896,68.566223144,50.0,69.606832884,89.24464533846154,46.0,72.119415284,72.29328308,86.57142857142857,85.0,86.43603411863636,49.4,62.761129526153844,79.15197448800001,92.27863734192307,76.48658876,53.93027085590909,53.8390735447619,95.25,88.0,57.6,83.68797029535715,93.699862,90.8205,72.20113647,67.2922465,84.48886572769231,82.237500255,66.46171442666667,92.25,65.574999235,86.91704395642857
200,Nauru,,,2.0,,,,,,,,,,,60.91304347826087,56.827586206896555,52.59509120294118,52.73544962352941,53.58478815294118,58.97364298666667,83.63508341846153,59.807186126666664,60.07049052,61.01824697,39.75,30.857142857142854,44.22222222222222,74.14285714285714,63.62944285,63.878334046666666,64.11241658666667,65.06383768666667,65.79006958,93.75,66.89992014666667,54.5,67.27864074666667,68.13851928666666,52.666666666666664,69.17236073666666,90.93348400384616,49.5,71.43284607,71.5777359,83.14285714285714,67.0,87.17172380181819,50.1,66.34817270153846,78.95997874,93.53397838769231,78.704572645,53.573694474545455,55.25861031714285,94.79166666666667,74.0,53.8,83.64829035928572,94.476564,77.74207,68.85107250499999,70.43836974999999,81.67975877923077,75.47500051,69.69257164,81.70000038250001,61.649999234999996,86.88244955714286
201,Nepal,,,1.5,,,,,,,,,,,60.130434782608695,56.86206896551724,53.67607296235294,53.78835969882353,54.66783052235294,58.97891438933333,86.0900556123077,59.84574890133333,60.056392416,61.014597576,44.0,21.0,47.77777777777778,71.71428571428572,63.503554279999996,63.70266723733333,63.88993326933333,64.85107014933334,65.432055664,93.5,66.51993611733333,33.0,66.82291259733333,67.71081542933334,55.33333333333333,68.73788858933334,92.62232266923077,53.0,70.746276856,70.86218871999999,79.71428571428572,49.0,87.907413485,50.8,69.93521587692308,78.767982992,94.78931943346154,80.92255653000001,53.21711809318182,56.67814708952381,94.33333333333333,60.0,50.0,83.60861042321429,95.253266,64.66364,65.50100853999999,73.584493,78.87065183076923,68.712500765,72.92342885333333,71.150000765,57.724999235,86.84785515785715
